0.007611,-0.00521,-0.022549,0.082864,-0.020616
0.041792,0.010034999999999999,0.021099,0.038866000000000005,-0.196649
0.043920999999999995,0.014485,0.051057,0.034699,-0.256239
0.043245,0.011208,0.021461,0.038258999999999994,-0.198632
0.046441,0.026608,-0.023283,0.037646,0.100864
0.043765,0.018784,-0.00162,0.041968,-0.04869
0.075533,0.004507,0.003251,0.055759,-0.045221
0.043713,0.018425999999999998,-0.008501,0.041056999999999996,-0.050092000000000005
0.046188,0.014288999999999998,0.009629,0.038001,-0.102683
0.010520999999999999,0.01995,-0.0159,0.053078,-0.061969
0.007606999999999999,0.011093,-0.035487,0.033958999999999996,-0.063385
0.0012640000000000001,-0.003397,-0.027520999999999997,0.04407,-0.039858
0.046225999999999996,0.0246,-0.050134,0.036581,0.197502
0.045415,0.023474000000000002,-0.020895,0.037242000000000004,0.09969700000000001
0.047800999999999996,0.029182999999999997,-0.024994,0.039343,0.101414
0.065815,0.02178,-0.027038,0.039785,0.102806
0.046699,0.021259,-0.01661,0.04049,0.100357
0.029886000000000003,0.032648,-0.031174,0.040997000000000006,0.078703
0.045381,0.030507,-0.014240000000000001,0.063827,0.084496
0.044873,0.023125,-0.048976,0.034276999999999995,0.217579
0.046833,0.022862999999999998,-0.049207,0.034079000000000005,0.226872
0.044923000000000005,0.025068,-0.047661,0.034477999999999995,0.222978
0.048289,0.020902,-0.050274,0.035327,0.21409499999999998
0.045243,0.012504000000000001,0.053397,0.035384,-0.253112
0.040035,-0.002637,0.021421,0.040742,-0.1705
0.049391000000000004,0.004729,0.019433000000000002,0.030649000000000003,-0.184572
0.044882,0.010235,0.019343,0.039451,-0.18270799999999998
0.051975,-0.005252000000000001,0.022091999999999997,0.017456,-0.175009
0.03561,0.003259,0.030894,0.031166000000000003,-0.191605
0.042331,0.008258,0.020871,0.039362,-0.191866
0.044045999999999995,0.00475,0.025559000000000002,0.037149,-0.19481500000000002
0.043032,0.008147,0.021807,0.037101,-0.19705899999999998
0.041386,0.005145,0.016581,0.036592,-0.167474
0.044387,0.014695,0.049935,0.034777999999999996,-0.256215
0.044213999999999996,0.013394999999999999,0.050094,0.034535,-0.255664
0.058884000000000006,0.017103,0.015511000000000002,0.043976999999999995,0.013425
0.047184,0.021157,0.01024,0.038060000000000004,0.013441999999999999
0.051802999999999995,0.01941,0.012468,0.034884,0.009871
0.044999000000000004,0.021505,0.009341,0.037966,0.016725
0.045821,0.023091999999999998,0.002456,0.0392,0.060578
0.053738,0.044645,-0.016913,0.039604,0.070892
0.053183,0.028935000000000002,-0.024307,0.033878,0.101323
0.046799,0.027085,-0.023033,0.037708,0.102052
0.048678,0.028873000000000003,-0.022737,0.038879000000000004,0.101149
0.046535,0.023263,-0.021894999999999998,0.036626,0.10428299999999999
0.052365999999999996,0.023,-0.022477,0.037935,0.11191
0.045564,0.021544,-0.021002,0.037627,0.10808399999999999
0.079318,0.0031850000000000003,-0.027257999999999998,-6.1e-05,-0.002075
0.042142,0.008334999999999999,0.005201,0.040335,-0.133395
0.036168,0.012407,0.00998,0.039583999999999994,-0.13755
0.043238,0.011227,0.015819999999999997,0.038228,-0.135978
0.01008,0.014745,-0.010486,0.024258000000000002,-0.13989200000000002
0.0423,0.006488,0.011966,0.041585000000000004,-0.137743
0.041324,0.008882,0.015772,0.041944999999999996,-0.137348
0.04228,0.010121999999999999,0.019611,0.041929,-0.13814
0.047064999999999996,0.004985,0.023749,0.042316,-0.139809
0.05242,0.010664,0.039702,0.036076,-0.134153
0.042795,0.009733,0.025957,0.039133999999999995,-0.137459
0.071421,0.002348,0.052317999999999996,0.050903,-0.129865
0.073531,0.0037310000000000004,0.061415,0.047307999999999996,-0.127528
0.044277,0.021922999999999998,-0.048548,0.033807,0.230446
0.044593,0.01324,0.026344,0.036721,-0.134686
0.041895,0.009773,0.022528,0.039231,-0.138353
0.059109,-1.9e-05,0.035388,0.052014,-0.135215
0.049593,0.004907,0.027548000000000003,0.045577,-0.13981400000000002
0.038754000000000004,0.001797,-0.004676,0.048381,-0.011629
0.040231,0.008556,0.0036829999999999996,0.056982000000000005,-0.013430000000000001
-0.011345000000000001,0.018033,-0.030385000000000002,0.070341,-0.023117
0.063011,0.01788,-0.013268,0.047684,0.060080999999999996
0.049196,0.012185,0.057545000000000006,0.034628,-0.253354
0.043291,0.011170000000000001,0.036455,0.035223000000000004,-0.226285
0.044156,0.013443,0.050005,0.034818,-0.255689
0.038534,0.011295999999999999,0.035272000000000005,0.034033,-0.22501100000000002
0.043112,0.011851,0.034362000000000004,0.035414999999999995,-0.223777
0.046566,0.021109,-0.040662000000000004,0.035966000000000005,0.171935
0.04832,0.021518000000000002,-0.041233,0.033415,0.17158099999999998
0.045860000000000005,0.023098,-0.042162,0.035708,0.173767
0.046166000000000006,0.021759999999999998,-0.011335,0.045387000000000004,0.059074
0.031978,0.023385,-0.015578,0.030757,-0.078913
0.038136,0.015483000000000002,-0.008978,0.039295,-0.0821
0.05111,0.015322,-0.010597,0.041222,-0.038705
0.045856,0.022069,0.012397,0.03995,0.010891
0.047049,0.022751,0.0017980000000000001,0.040449,0.062158000000000005
0.039741000000000005,0.010059,-0.017171000000000002,0.041053,-0.028881999999999998
0.047193,0.015028,-0.010792,0.035644999999999996,-0.07169099999999999
0.02793,0.01142,-0.027496,0.007439,-0.079578
0.030327999999999997,0.018255,-0.04868,-0.010709999999999999,-0.083302
0.043997,0.013856,-0.006901999999999999,0.039051,-0.077809
0.045110000000000004,0.018954,-0.0066560000000000005,0.040047,-0.079925
0.028611,0.025197999999999998,-0.017818,0.028498000000000002,-0.08336299999999999
0.045189,0.018032,-0.005359,0.042513999999999996,-0.077876
0.045702,0.021294,-0.025747000000000003,0.038113,0.124098
0.046018,0.021218,-0.02161,0.03514,0.138308
0.046283,0.024766999999999997,-0.043849,0.034615,0.177466
0.046075,0.023607,-0.050252,0.034213,0.22047399999999998
0.045106,0.024955,-0.046719,0.034554,0.222784
0.045902,0.022815000000000002,-0.047447,0.034009,0.22447399999999998
0.045388,0.022295,-0.048292,0.033781,0.2317
