-0.036767,0.10778399999999999,-0.009845999999999999,-0.055849,-0.105304,-0.408936,-0.10912899999999999,-0.040132,0.041326999999999996,-0.044121,0.06768500000000001,0.24889099999999997,0.035344,0.031150999999999998,0.11635,-0.014756,0.327472,-0.040428,-0.065201,-0.001255
-0.028944,-0.21324099999999999,0.19480699999999998,-0.083578,0.029247000000000002,0.09134,-0.045644,0.010541,-0.11611199999999999,-0.030284,-0.107431,0.029983999999999997,0.021394,0.028669999999999998,0.11667000000000001,0.11564300000000001,-0.030392000000000002,0.05660900000000001,-0.002414,0.159523
-0.064945,-0.205591,0.126383,-0.342184,0.02913,0.084172,0.042881999999999997,0.039768,-0.10819200000000001,-0.02036,-0.097975,0.063833,-0.02048,0.032139999999999995,0.110952,0.129613,0.07241,0.09940299999999999,-0.06252100000000001,-0.022288
-0.035013999999999997,-0.21885300000000002,0.157585,-0.06754600000000001,0.022427000000000002,0.08416599999999999,-0.015705,-0.0023079999999999997,-0.123885,-0.025985,-0.10294,-0.055409,0.039341,0.032330000000000005,0.105351,0.137044,-0.157493,0.128879,-0.070872,0.015939
-0.016999,-0.143034,-0.055945,-0.020697,0.010876,0.005717,-0.039964,-0.20471,-0.126296,0.0212,-0.035529000000000005,-0.054673,0.050283999999999995,0.035122,0.066732,0.125157,-0.22894899999999999,0.1481,-0.06401699999999999,0.046870999999999996
0.010433,-0.34619099999999997,0.094782,-0.009889,-0.134523,-0.060498,0.051342,-0.089007,0.008539,0.024211,0.012944999999999998,0.13137200000000002,0.001303,-0.039691000000000004,-0.001552,0.0038810000000000003,-0.065103,-0.043732,0.081036,-0.062854
0.11026099999999998,-0.6176470000000001,0.154597,-0.010106,-0.125603,0.10424100000000001,0.100963,-0.100856,0.003009,0.078043,-0.065848,0.24477800000000002,0.039024,-0.059837,0.031797000000000006,-0.009327,-0.102495,-0.046986,0.10853499999999999,-0.06481100000000001
0.091074,-0.436391,0.080002,0.020013999999999997,-0.098173,0.027157,0.045649,-0.087495,0.020654,0.015229,-0.041649,0.121653,0.032714,0.007058,-0.005299,-0.0441,-0.10825599999999999,-0.054439,0.094598,-0.079596
0.020484,-0.385728,0.083442,0.07234199999999999,-0.09787799999999999,0.026302999999999997,-0.101458,-0.052538,0.036048000000000004,-0.018685,-0.09084,0.053341999999999994,0.11528800000000002,0.040148,-0.091869,0.026869999999999998,-0.11743699999999999,-0.07687100000000001,0.061069000000000005,-0.082097
0.10986300000000002,-0.38659,0.081137,0.10374000000000001,-0.065852,0.008167,0.014504,-0.083523,0.298491,-0.031761000000000005,-0.062963,-0.011542,0.045347000000000005,0.029224,-0.066501,-0.07105700000000001,-0.109904,-0.09894299999999999,0.101472,-0.072884
0.245067,-0.122072,-0.06310299999999999,0.098083,-0.008244,-0.08795599999999999,0.043463,-0.000503,0.10536300000000001,-0.030491000000000004,0.046262,-0.055357,0.014252,0.08984600000000001,-0.06574400000000001,-0.082454,-0.010643999999999999,-0.142842,-0.024867,-0.005448
0.10373199999999999,-0.020447999999999997,-0.071562,-0.018434,0.019066,-0.16179100000000002,-0.010584,0.088267,0.035816,0.143791,0.01924,0.009255,-0.041961,0.087199,-0.083604,-0.047026,0.151326,-0.221183,-0.043766,-0.005424
0.0040490000000000005,-0.088374,0.041224000000000004,-0.058397000000000004,-0.126776,-0.114639,0.034026999999999995,0.025613,0.05729,0.104332,0.116146,-0.017547,-0.10281199999999999,0.362109,-0.058072000000000006,-0.107221,0.08797,-0.024055,0.107182,-0.036369
0.107419,0.06048200000000001,0.098612,-0.064466,-0.16981500000000002,-0.021183,-0.014681999999999999,-0.332322,-0.212477,-0.012626,0.063988,0.00251,-0.010151,-0.037772,0.11595899999999999,-0.083843,-0.042698,-0.041185,-0.10876300000000001,-0.014821
