-0.061940999999999996,-0.126532,0.033045,-0.109476,-0.032004000000000005,0.060881,0.049891000000000005,0.015711000000000003,-0.022289,-0.073151,-0.034149,-0.133325,-0.035565,0.048319,0.054592999999999996,0.047439999999999996,0.052524,-0.006737999999999999,0.049919,0.005724,0.042629,0.086618,0.001564,-0.116222,0.094355,0.030755,0.014847999999999998,-0.052297,0.041165,0.046866000000000005,0.032996,-0.028002999999999997,-0.071387,0.055501999999999996,-0.016602000000000002,0.082966,0.055827,-0.096343,0.13535899999999998,-0.023868,-0.011734999999999999,0.007619,-0.04577,0.002337,-0.112248,-0.079962,-0.062816,-0.078861,-0.081899,0.029211
0.017148,-0.15729,0.003929,-0.039639,-0.048722,0.031225,0.011662,-0.00336,-0.021034999999999998,-0.062408000000000005,-0.01731,-0.041539,-0.031233999999999998,0.054451,0.10562200000000001,0.07785299999999999,0.047236,0.161876,0.038991000000000005,-0.025751999999999997,0.046238,0.008199,-0.021075999999999998,-0.137648,0.104707,0.00445,0.058653,-0.025724,0.066308,0.054477,-0.009797,-0.019732,0.014631,0.052051,-0.007698,0.0964,0.008056,-0.14316500000000001,0.100579,0.052667,0.0071129999999999995,-0.030184,-0.014408,0.040162,-0.100226,-0.038132,-0.067764,-0.0054399999999999995,-0.126197,0.071974
-0.043311,-0.10105700000000001,0.009991,-0.13075599999999998,-0.055221000000000006,0.049486,0.067867,0.0023940000000000003,-0.043036000000000005,-0.083229,-0.021766999999999998,-0.11394000000000001,-0.015443,0.047592,0.033628,0.097328,0.004345,-0.026931,0.028808999999999998,-0.011933,0.05826799999999999,0.092821,-0.007581,-0.107654,0.094943,0.09637000000000001,0.0063170000000000006,-0.018080000000000002,0.07876799999999999,0.077974,0.045329,-0.010839,-0.010643999999999999,0.061841999999999994,0.003943,0.038013,0.066745,-0.091386,0.117224,-0.039025,0.012302,-0.025168,-0.027811000000000002,-0.0312,-0.11039500000000001,-0.055908000000000006,-0.09585700000000001,-0.08585599999999999,-0.054434,0.007194
-0.038728,-0.10366900000000001,0.016271,-0.1038,-0.05461799999999999,0.005220000000000001,-0.005063000000000001,-0.028189999999999996,-0.038701,-0.073679,0.023955,-0.085476,0.007897,0.06619,0.089133,0.046979,0.0018800000000000002,0.06521,-0.017333,0.010292,0.018515,0.138735,0.067976,-0.063151,0.032986,-0.007797,0.057882,-0.019019,0.012193,0.101472,0.081173,0.058901999999999996,0.039264,-0.019135,-0.015165999999999999,0.046976,-0.004326,-0.07953099999999999,0.076901,0.01179,0.029869,-0.012416,0.059608,0.019196,-0.137955,-0.016919,-0.10302599999999999,-0.105716,-0.10245499999999999,0.021281
-0.031738999999999996,-0.118096,-0.028776999999999997,-0.168825,-0.080674,0.028745,-0.012947,-0.016224000000000002,-0.0050219999999999996,-0.101049,0.067898,-0.130262,0.033712,0.010978,-0.003445,0.055691,-0.007378,0.030976,-0.008284999999999999,0.022248,-0.010320000000000001,0.17439200000000002,0.08383,-0.09434400000000001,0.067186,0.083595,0.039742,-0.052763,0.026712,0.088434,0.075038,0.032632,0.02232,-0.002926,-0.0014880000000000002,0.022012,-0.028801,-0.070031,0.014225999999999999,-0.048113,0.074419,-0.021724,0.069516,-0.019116,-0.12233599999999999,0.013765000000000001,-0.086217,-0.074349,-0.029483999999999996,-0.011470999999999999
-0.010643000000000001,-0.126136,0.054604999999999994,0.067869,-0.060627999999999994,-0.010955,0.025016,-0.0014210000000000002,-0.077614,-0.01103,0.016843,-0.042303,-0.118021,0.05980800000000001,0.06894,0.063299,0.035556,0.12842,0.026698000000000003,-0.043623,0.013087,0.096573,-0.037037,-0.07778,0.038288,0.016761,0.08760599999999999,-0.023017,-0.007504,-0.056825,0.038008,0.040539,-0.023088,0.015203,0.113727,-0.02188,-0.099459,-0.120851,0.126224,-0.014312,0.023625,0.013658000000000002,-0.102077,0.040579000000000004,-0.07387,0.012634000000000001,-0.149384,-0.012243,-0.141571,0.095987
-0.00034500000000000004,-0.133328,-0.015177000000000001,-0.199072,-0.084954,-0.031004000000000004,0.036644,-0.026477999999999998,-0.023934999999999998,-0.055480999999999996,-0.048671,-0.02099,-0.085745,0.070412,0.077502,0.126926,0.065647,0.06800700000000001,0.131947,-0.07722799999999999,0.092225,0.047287,-0.037826,0.00843,0.071743,0.060275999999999996,0.050309,-0.07826799999999999,0.047024,-0.024964,0.027141000000000002,-0.066578,-0.070365,0.022327,0.031983,0.039127999999999996,0.020927,-0.068643,0.066589,-0.083241,0.051025,-0.00023999999999999998,-0.119528,0.0050219999999999996,-0.102575,-0.070906,-0.098204,-0.039543,-0.10219,0.05597100000000001
0.00873,-0.141342,-0.004306,-0.078099,0.002643,0.021217,0.006072999999999999,-0.04222,-0.017463,-0.090054,0.049891000000000005,-0.123833,0.092632,-0.010565999999999999,-0.031348,0.037301999999999995,0.008068,0.019523,0.025572,0.003854,-0.06454,0.146339,0.07764800000000001,-0.011381,0.0281,0.063289,0.084866,-0.013109,-0.005801,0.091572,0.026692,0.023938,0.017765,0.0158,0.008186,0.028495,-0.023329,-0.080759,0.019750999999999998,-0.069636,0.113298,0.007770999999999999,0.129652,-0.040251,-0.104965,-0.02201,-0.093217,-0.10441099999999999,-0.031923,-0.036936000000000004
-0.021345,-0.121005,-0.026856,-0.042345,-0.06729299999999999,0.07938200000000001,0.008639,0.039264999999999994,-0.05864199999999999,-0.014227000000000002,0.027757,-0.155495,0.036564,0.019632,0.046326,0.090284,-0.060172,0.0375,0.12504300000000002,-0.005979,0.029122000000000002,0.133569,-0.055404999999999996,-0.084521,0.061197,0.006458,0.07445299999999999,-0.04453,-0.010138,-0.024668,0.012793,-0.024008,0.046245,0.072603,-0.016544,0.030018,-0.085033,-0.05901,0.06573899999999999,-0.050825999999999996,0.049877,0.025252,0.032997000000000005,-0.0149,-0.12058900000000002,-0.050697000000000006,-0.08504,-0.13767000000000001,-0.099954,-0.010529
-0.007837,-0.116388,-0.017169999999999998,-0.044698,-0.058112,0.034916,-0.023074,0.055653999999999995,-0.05413,-0.053385,-0.024227000000000002,-0.14953,-0.041280000000000004,0.037832,-0.006335,0.06555,-0.036515,0.045747,0.07038,-0.095192,-0.02567,0.086716,0.008954,-0.10004199999999999,0.004843999999999999,0.047385000000000004,0.06368,-0.021221,-0.0599,-0.036626,0.038761000000000004,0.008076999999999999,0.039597,0.000504,-0.003944,0.047511000000000005,-0.053527,-0.002889,0.08234,-0.09408899999999999,-0.022468000000000002,0.010987,-0.026854000000000003,-0.056255999999999994,-0.081294,-0.091161,-0.158844,-0.107098,-0.073371,0.00236
