0.133522,-0.261291,-0.041813,0.01045,-0.073601,0.049026,0.047506,-0.108775,-0.23955300000000002,-0.073504,0.080175,-0.019448,-0.13804,0.031944,-0.195911
0.12529500000000002,-0.276215,-0.087365,0.002427,-0.09863200000000001,0.043708,0.011665,-0.097957,-0.229231,-0.05271,0.062967,-0.018306,-0.12406400000000001,0.134846,-0.127657
0.14456,-0.236202,-0.084992,-0.020052,-0.06616799999999999,0.092325,0.032277999999999994,-0.085372,-0.23451,-0.065998,0.116006,0.067146,-0.11541900000000001,0.039841,-0.195908
0.16925,-0.22963000000000003,-0.044239999999999995,0.012833,-0.051491999999999996,0.104402,0.060398,-0.08231000000000001,-0.263281,-0.097859,0.10679200000000001,0.009259,-0.10876400000000001,0.038988999999999996,-0.190316
0.192274,-0.179404,-0.088918,-0.069324,-0.060749,0.091797,0.060568,-0.091988,-0.207159,-0.068745,0.159226,0.04293,-0.096414,-0.028363,-0.190175
0.145565,-0.252407,-0.094696,0.004162,0.029641000000000004,0.07206599999999999,0.030532,-0.11413499999999999,-0.19473900000000002,-0.04007,0.060742,-0.0018960000000000001,-0.151483,0.15271500000000002,-0.11828399999999999
0.113429,-0.24245799999999998,-0.13106700000000002,-0.005187,0.014962,-0.039921,0.024943,-0.141754,-0.223602,-0.033296,0.055076,-0.060087,-0.15316,0.118026,-0.094039
0.177147,-0.175906,-0.181397,-0.129021,-0.031255,0.062137,-0.032804,-0.054759,-0.176612,-0.075626,0.15222,0.035289999999999995,-0.082183,-0.029463,-0.174664
0.20857399999999998,-0.164077,-0.129078,-0.08423,-0.013988999999999998,0.10429100000000001,0.044811000000000004,-0.0011619999999999998,-0.184092,-0.099902,0.10405299999999999,0.026728,-0.118795,0.038752999999999996,-0.195548
0.161049,-0.28347,-0.04276,-0.134471,-0.015778999999999998,0.09169,0.090753,-0.09201799999999999,-0.227633,-0.007523,0.085095,0.027946,-0.11778399999999999,0.026494,-0.155004
0.16625,-0.153275,-0.138347,-0.15195699999999998,-0.018169,0.064467,0.096002,-0.065483,-0.194083,-0.077225,0.148992,0.020777,-0.10860399999999999,-0.014824,-0.10538399999999999
0.21530900000000003,-0.17519500000000002,-0.132688,-0.12327300000000001,0.071198,0.085395,0.031619,-0.044445,-0.1401,-0.057066,0.095502,0.034803,-0.127892,0.11820699999999999,-0.10363499999999999
0.098676,-0.22821999999999998,-0.145928,-0.030905000000000002,0.086426,0.06694800000000001,-0.018947,-0.09673999999999999,-0.22062199999999998,-0.047798,0.073416,-0.050093,-0.149225,0.100109,-0.12300599999999999
0.12928499999999998,-0.19839600000000002,-0.135812,-0.162382,-0.026320999999999997,0.079903,0.005866,-0.107149,-0.053449,-0.067602,0.206537,0.033815,-0.115962,-0.027086000000000002,-0.13986500000000002
0.19369,-0.174246,-0.156195,-0.177052,0.001312,0.066598,0.006889,-0.06475,-0.090965,-0.078112,0.174781,-0.006915999999999999,-0.09051000000000001,-0.002667,-0.12697999999999998
0.173217,-0.18782100000000002,-0.15468099999999999,-0.201548,0.000675,0.026881,0.070199,-0.066829,-0.18421400000000002,-0.050437,0.145306,-0.005247,-0.076182,0.007863,-0.065988
0.159399,-0.231946,-0.15621400000000002,-0.15983,0.045607,0.053475,0.045718,-0.033118,-0.152565,-0.068273,0.11898900000000001,0.061603,-0.06314299999999999,0.0543,-0.104521
0.135997,-0.176308,-0.13219,-0.024516,0.115373,0.10752300000000001,0.103594,-0.150047,-0.235398,0.01015,0.108982,-0.117173,-0.100762,0.037199,-0.090684
0.092297,-0.214389,-0.148829,-0.058802999999999994,0.112249,0.094976,-0.048376999999999996,-0.142922,-0.21768200000000001,-0.04603,0.088135,-0.064728,-0.11714000000000001,0.06498,-0.124625
0.106609,-0.252632,-0.126085,-0.06995499999999999,0.137837,0.051378,0.025584,-0.048251999999999996,-0.214997,-0.040251999999999996,0.120428,-0.006078,-0.12698800000000002,0.073285,-0.092241
0.106966,-0.160099,-0.18076,-0.26302600000000004,0.000248,0.084222,-0.042246,-0.098578,-0.041957999999999995,-0.028847,0.154868,0.030839,-0.11196099999999999,-0.056758,-0.092317
0.158775,-0.09454299999999999,-0.16938699999999998,-0.23502800000000001,-0.014528,0.069962,0.060367,-0.07888400000000001,-0.12177400000000001,-0.057021,0.157499,-0.037982,-0.11301199999999999,-0.049172,-0.068753
0.121772,-0.222007,-0.11876400000000001,-0.084105,0.128185,0.073675,0.051269,-0.060373,-0.209373,-0.009356,0.088504,-0.039712,-0.16417,0.06601599999999999,-0.094485
0.173799,-0.185677,-0.07123099999999999,-0.01001,-0.074393,0.09930399999999999,0.106498,-0.116922,-0.253573,-0.033671,0.060772,-0.010665000000000001,-0.134076,0.14488299999999998,-0.12164900000000001
0.062901,-0.25737,-0.075638,-0.12693800000000002,0.14064200000000002,0.09087999999999999,0.067953,-0.103126,-0.194427,0.021758,0.095644,0.000732,-0.164948,0.058289999999999995,-0.054609000000000005
0.12393299999999999,-0.183097,-0.11116,-0.276041,0.009095,0.040458,0.007208,-0.130978,0.05853200000000001,-0.026585,0.156477,-0.053514,-0.140963,-0.068426,-0.06977699999999999
0.14760399999999999,-0.130079,-0.174271,-0.254673,0.008856000000000001,0.048671,-0.043307,-0.079473,-0.00159,-0.050076,0.18506,-0.051023,-0.104371,-0.011287,-0.035354000000000003
0.135518,-0.18617899999999998,-0.162123,-0.069685,0.14114300000000002,0.072279,-0.030594,-0.126475,-0.171021,-0.02865,0.095437,-0.024366,-0.137933,0.10105399999999999,-0.092481
0.14999400000000002,-0.13765,-0.166485,-0.247425,0.005307,0.01237,0.045909,-0.094851,-0.12086600000000002,-0.057252,0.159394,-0.054917999999999995,-0.07935199999999999,-0.025887,-0.004933
0.123063,-0.131633,-0.21633000000000002,-0.24227800000000002,0.016253999999999998,0.061471000000000005,0.030762,-0.029632,-0.12083599999999999,-0.04771,0.153523,-0.038222000000000006,-0.05984299999999999,0.037438,-0.024758000000000002
0.176431,-0.193746,-0.051349,-0.017536000000000003,-0.019697,0.069006,0.092442,-0.098821,-0.20804299999999998,-0.062814,0.045208,0.018463999999999998,-0.171646,0.13639,-0.159794
