0.115825,-0.197624,0.019082,-0.166175,-0.099191,0.161348,-0.057089,-0.21314899999999998,-0.046225,-0.11746400000000001
0.094301,-0.212495,0.06313400000000001,-0.1219,-0.16262200000000002,0.180344,-0.092127,-0.192909,-0.008782,-0.167274
0.15071099999999998,-0.243498,0.065099,-0.173547,-0.126691,0.113851,-0.080671,-0.15188800000000002,-0.012076,-0.095193
0.145974,-0.195658,0.044999000000000004,-0.139784,-0.086212,0.172311,-0.084159,-0.155917,0.010078,-0.139356
0.17511600000000002,-0.22136999999999998,0.038494,-0.10943299999999999,-0.039006,0.17086400000000002,-0.103154,-0.200694,-0.066175,-0.097301
0.21505700000000003,-0.188111,0.067264,-0.130499,-0.144025,0.23852600000000002,-0.083995,-0.124556,0.002107,-0.06449500000000001
0.18351199999999998,-0.17977100000000001,0.038538,-0.11329700000000001,-0.169275,0.247151,-0.05630399999999999,-0.133494,-0.007312999999999999,-0.10981700000000001
0.12304100000000001,-0.222757,-0.003536,-0.169337,-0.0419,0.154946,-0.10473900000000001,-0.161588,-0.040693,-0.045273
0.142149,-0.24254299999999998,0.04362,-0.153542,-0.097197,0.180726,-0.057787,-0.19348900000000002,-0.034811,-0.059317999999999996
0.171208,-0.22357800000000003,0.021,-0.192379,-0.124923,0.157343,-0.0063549999999999995,-0.194407,0.023516,-0.029548
0.16976,-0.221965,-0.009831999999999999,-0.167193,-0.05481799999999999,0.118658,-0.07273400000000001,-0.175733,-0.042504,-0.045416000000000005
0.238058,-0.154358,0.048801,-0.15239,-0.15102100000000002,0.173822,-0.034063,-0.143423,-0.007198,-0.015877000000000002
0.236502,-0.13717000000000001,0.026919,-0.1482,-0.13208,0.1856,-0.024138999999999997,-0.138277,0.028288,-0.072325
0.14434,-0.188081,-0.010387,-0.21524400000000002,-0.072405,0.110324,-0.119618,-0.20341099999999998,-0.047112,-0.063186
0.19675499999999999,-0.182142,0.033081,-0.213988,-0.07219199999999999,0.121253,-0.097662,-0.150106,-0.041839,-0.047968000000000004
0.196104,-0.186987,-0.016108,-0.168312,-0.080693,0.152729,-0.09244,-0.131973,-0.055574,-0.015985
0.229479,-0.16580699999999998,0.018921,-0.18226199999999998,-0.097901,0.15479300000000001,-0.046446,-0.12432,-0.012853,-0.018932
0.214944,-0.156725,0.048045,-0.161241,-0.092567,0.196934,-0.061066999999999996,-0.091212,0.106456,-0.1161
0.220464,-0.116846,-0.001834,-0.129121,-0.07157100000000001,0.22124699999999997,-0.079226,-0.088153,0.047706,-0.13527899999999998
0.23913600000000002,-0.130588,0.050975,-0.19309400000000002,-0.154123,0.13253900000000002,-0.085633,-0.174127,-0.002617,-0.038714
0.158522,-0.183669,-0.066566,-0.196417,-0.0411,0.060542,-0.13367300000000001,-0.176063,-0.069656,-0.049579000000000005
0.158978,-0.160107,-0.046517,-0.23176599999999997,-0.027169,0.111232,-0.131153,-0.135467,-0.039169,-0.062282000000000004
0.2269,-0.148566,0.030784,-0.18588,-0.141423,0.168787,-0.022261000000000003,-0.11201099999999999,0.070345,-0.038837
0.155751,-0.20638800000000002,0.06988899999999999,-0.11625899999999999,-0.16058,0.232262,-0.072574,-0.118557,0.040161,-0.08658300000000001
0.20625,-0.109052,0.033065,-0.24577800000000002,-0.149044,0.15551199999999998,-0.09037200000000001,-0.13343,0.059185,-0.06640900000000001
0.194402,-0.131959,-0.035025,-0.178014,-0.050064,0.069756,-0.151567,-0.195036,-0.064308,-0.075112
0.171459,-0.15275,-0.048698000000000005,-0.223704,-0.022664,0.08556,-0.163986,-0.151143,-0.047146,-0.041348
0.260812,-0.109535,0.053336,-0.181951,-0.060549,0.209506,-0.071615,-0.097202,0.035381,-0.058863
0.192449,-0.15848099999999998,-0.065325,-0.20192000000000002,-0.059203,0.137325,-0.068242,-0.126185,-0.07733200000000001,-0.018682
0.238612,-0.10357000000000001,-0.013013999999999998,-0.18093599999999999,-0.0298,0.159305,-0.110062,-0.133725,-0.058646000000000004,0.016456000000000002
0.166977,-0.236531,0.017592,-0.103843,-0.134267,0.20376,-0.050964999999999996,-0.11678499999999999,0.007064,-0.074962
-0.264273,0.046482,0.074556,-0.08910599999999999,-0.2357,0.191666,-0.076701,-0.132877,-0.153057,-0.40865300000000004
0.174378,-0.105722,-0.086172,-0.15501099999999998,-0.02737,0.147418,-0.16853900000000002,-0.16756500000000002,-0.078102,-0.0205
-0.10616300000000001,0.26378,0.100441,-0.029092000000000003,-0.33915700000000004,0.213034,-0.075684,-0.060381,-0.059345,-0.324304
0.108419,-0.20755,-0.031639999999999995,-0.12376600000000001,-0.062661,0.21059299999999997,-0.105968,-0.184442,-0.07936900000000001,-0.039663
0.170716,-0.170493,-0.077299,-0.198074,-0.06881799999999999,0.138291,-0.118506,-0.10944100000000001,-0.064799,-0.037569
0.203995,-0.111773,-0.038394,-0.233552,-0.04639,0.11656400000000001,-0.064137,-0.15901700000000002,-0.10699000000000002,0.024613
0.24162399999999998,-0.12038599999999999,0.025963999999999997,-0.205071,-0.029188,0.135156,-0.104151,-0.16106600000000001,-0.054707000000000006,-0.014473
0.234593,-0.152579,0.012139,-0.165338,-0.07664299999999999,0.12871300000000002,-0.101262,-0.163022,-0.04493,-0.018726
0.26934600000000003,-0.063323,0.009733,-0.19561900000000002,-0.091943,0.147418,-0.10905699999999999,-0.087158,0.053288,-0.0263
0.185909,-0.075911,-0.085133,-0.127187,6.1e-05,0.17010799999999998,-0.169432,-0.15746400000000002,-0.128532,0.03839
0.191928,-0.21316100000000002,0.011372,-0.080661,-0.13301500000000002,0.209675,-0.054229,-0.153698,-0.051175,-0.06279
0.136201,-0.220779,-0.037499,-0.18098399999999998,-0.149956,0.179954,-0.011809,-0.183697,0.028564,-0.073896
0.175264,-0.20419600000000002,0.05105,-0.13409100000000002,-0.139154,0.206375,-0.053886,-0.137499,0.035482,-0.08564400000000001
0.191861,-0.11826700000000001,-0.065456,-0.225873,-0.016571000000000002,0.132473,-0.10483800000000001,-0.129839,-0.048487999999999996,-4.5e-05
0.226517,-0.140671,0.0034,-0.21148699999999998,-0.018052000000000002,0.087898,-0.141466,-0.159458,-0.017632,-0.028717000000000003
0.223066,-0.145595,-0.015137999999999999,-0.22888499999999998,-0.032743,0.14788900000000002,-0.091424,-0.080912,-0.072949,0.020025
0.232898,-0.129982,-0.018489,-0.22440100000000002,-0.063704,0.047648,-0.10004500000000001,-0.16457,-0.025961,0.026808
0.165425,-0.189402,0.028511,-0.17338599999999998,-0.123579,0.186271,-0.040615,-0.12168599999999999,0.043547,-0.074268
0.215718,-0.151562,0.06894,-0.154871,-0.11088900000000002,0.20594099999999999,-0.052907,-0.1399,0.042074,-0.073074
0.206648,-0.135352,0.031145999999999997,-0.153265,-0.15009,0.226252,-0.10623099999999999,-0.095694,0.082396,-0.078431
0.18708699999999998,-0.077823,-0.097678,-0.154152,-0.017091,0.087173,-0.173491,-0.179356,-0.10701300000000001,0.013987000000000001
0.157889,-0.12548,-0.107662,-0.153278,-0.025481999999999998,0.10735399999999999,-0.1599,-0.175994,-0.088808,-0.019732
0.212216,-0.127973,-0.068285,-0.186947,-0.05484,0.16179000000000002,-0.13158399999999998,-0.103808,-0.048958,-0.019076
0.22772199999999998,-0.126276,-0.018351,-0.198236,-0.031925,0.121077,-0.103302,-0.11484200000000001,-0.116524,0.021717
0.261511,-0.129548,0.026858999999999997,-0.20706100000000002,-0.04981,0.084734,-0.11567999999999999,-0.12106700000000001,-0.067203,0.0013779999999999999
0.26714099999999996,-0.042429,0.003481,-0.217248,-0.063573,0.170201,-0.094098,-0.067128,-0.013580000000000002,0.061787
0.188708,-0.034434,-0.094579,-0.177255,-0.018678999999999998,0.14854,-0.163997,-0.079722,-0.119653,0.097716
0.20415999999999998,-0.104717,-0.007375,-0.235688,-0.00788,0.116722,-0.11810699999999999,-0.128752,-0.035213999999999995,0.021783
0.157692,-0.055647,-0.11542999999999999,-0.17521199999999998,-0.030629000000000003,0.133826,-0.19258599999999998,-0.164913,-0.060326,0.020868
0.203264,-0.103926,-0.08697,-0.178926,-0.036069,0.137981,-0.160244,-0.10628399999999999,-0.076676,0.021172999999999997
0.211979,-0.150457,0.041736,-0.216912,-0.025363999999999998,0.176581,-0.154377,-0.098148,0.0006799999999999999,-0.020391
0.299008,-0.065514,0.058460000000000005,-0.182042,-0.050062,0.079229,-0.094502,-0.126303,-0.0207,-0.017409
0.24749000000000002,-0.074462,-0.05068,-0.20606300000000002,-0.085083,0.100039,-0.073508,-0.130687,0.073913,-0.007031999999999999
0.26563200000000003,-0.035282,-0.0076560000000000005,-0.235556,-0.065447,0.100324,-0.108011,-0.028789999999999996,0.024628999999999998,0.025029
-0.196892,0.072796,-0.021084000000000002,-0.030606,-0.27586900000000003,0.205443,-0.125814,-0.202214,-0.196987,-0.23399699999999998
0.11705299999999999,-0.19493,0.049546,-0.095487,-0.122188,0.21538600000000002,-0.033148000000000004,-0.17164200000000002,-0.048769,-0.14621199999999998
0.294765,-0.13636800000000002,0.047918,-0.14674,-0.08880299999999999,0.147945,-0.118046,-0.077311,0.00084,0.0050149999999999995
0.239808,-0.12080999999999999,-0.025194,-0.223225,-0.046195,0.135411,-0.085918,-0.062136000000000004,-0.038692000000000004,0.059267999999999994
0.22678600000000002,-0.086086,-0.09241,-0.16642300000000002,-0.065728,0.050039,-0.168451,-0.157108,-0.069156,-0.018627
0.24244899999999997,-0.069594,0.005649,-0.254075,-0.033829000000000005,0.098876,-0.11813699999999999,-0.061689,0.066591,0.013996999999999999
0.146238,-0.15931199999999998,-0.077007,-0.205798,-0.028055,0.086906,-0.164141,-0.174759,-0.061427999999999996,-0.02986
0.23835599999999998,-0.010019,0.023537,-0.261837,-0.064814,0.171309,-0.140124,-0.010485,0.013201,0.034167
0.26824499999999996,-0.032014,-0.014513999999999999,-0.22968200000000003,-0.006379,0.176516,-0.06858099999999999,-0.025720999999999997,-0.019448,0.025965
0.152477,-0.016725,-0.10790799999999999,-0.14566700000000002,-0.011257,0.113926,-0.17613499999999999,-0.190106,-0.11936600000000001,0.087362
0.168939,-0.050881,-0.10019199999999999,-0.169767,-0.041123,0.14618299999999998,-0.173622,-0.123774,-0.109628,0.095675
0.16534400000000002,-0.07967,-0.111863,-0.18421700000000002,-0.040853,0.134353,-0.16076700000000002,-0.15595599999999998,-0.059209000000000005,0.055363
0.255257,-0.137226,0.015923,-0.186032,-0.044802999999999996,0.13681400000000002,-0.169351,-0.036713,-0.026866,0.079402
0.186202,-0.09642,-0.07015,-0.22492399999999999,-0.036076,0.02547,-0.155194,-0.132016,-0.075579,0.045508
0.24163099999999998,-0.086014,0.013090000000000001,-0.22240300000000002,-0.021865,0.09938999999999999,-0.102022,-0.106195,-0.0417,0.024731
